Year,URL,Score AC,Score TG,Score WT,PDF only
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925346711001042,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0278239110002594,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165027011002020,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267011004363,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0168192311001730,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030399211000855,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030399210002896,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0924013611000434,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267011006179,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1570023210006793,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016706111000139,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359645410006294,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024811005422,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1198743X14613793,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921452610010884,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0731708511001324,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267011012505,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609010015968,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011005098,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1056871911002383,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387380611000753,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433210013176,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024810007025,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0009261411003083,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378778810004688,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378517310007520,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0368204810002458,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010854511001123,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911002564,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0584854711000632,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386110010177,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0255270110002862,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039914010009367,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0723202010001724,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411003304,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1010603011000815,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359511311000134,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1381117710003000,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0009261411007925,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967310017140,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411011289,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0255270110001625,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0038071710003585,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142510005652,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337311003754,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024810006872,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611009303,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S092702481000574X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0749603610002259,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711004712,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S030442031100079X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010854511000117,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024811001140,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S001191641000980X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911003247,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944010003486,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400511007672,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749110005245,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1352231011001816,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0254058411006614,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852411004822,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838811001460,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0023643810003348,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775311001637,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0190962210020293,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011006766,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0044848611005102,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711004852,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022459611002222,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411011678,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142511000060,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911002990,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030401811002136,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911002977,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024811006051,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677911001779,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030401811003191,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060901100513X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1549963410002984,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142511008043,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016703711002778,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0376738811005874,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022286010008203,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0956053X10004551,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711009089,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S156898831000123X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1010603011003820,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021951711001369,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022231311002511,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411006795,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0160412011000407,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S138738061100039X,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927775711006388,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030401810010205,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135410007967,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211003618,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0955221911000227,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926860X10007994,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411002731,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142511001570,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021979711010514,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911001947,1,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167931711005193,0,,,
2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030401810011491,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0079672712000031,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011018992,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912002789,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S025789721200134X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267012005016,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387380612001212,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912000468,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060901200747X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211018423,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001310,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912003862,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030402611004864,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001188,2,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011021742,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812004988,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001851,2,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925346711005854,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1569441012000636,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1569441011001088,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912002704,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143816611003459,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387380612000826,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875389212025989,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S016943321201731X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897212001971,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011019869,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0584854712001942,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030399211002623,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921509311014730,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003040181101056X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1872497311000433,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304388612000472,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433212007532,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812006021,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003996912000374,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S016943321101912X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0308814612008308,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0733521012001579,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610212009691,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024811008438,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030399211002222,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611017762,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022285212001518,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S092540051200336X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030402611006024,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1010603012000925,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S100363261161491X,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011021389,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927776511007090,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S092540051200593X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875389212008632,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379073812001703,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003811011200024X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749612000449,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267012005338,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0584854712001917,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S000925411100427X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143816612001261,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749612000954,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024812003613,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011018128,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S000326701201416X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304885311007669,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001425,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0079670012000196,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838812010456,0,,,
